Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_JULY,DUE_AMT_AUG,DUE_AMT_SEP,DUE_AMT_OCT,DUE_AMT_NOV,DUE_AMT_DEC,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,NEXT_MONTH_DEFAULT
A266,100000,1,2,0,2,2,0,0,0,0,0,41280,43289,44682,44819,27099,0,3377,3158,1575,1448,0,0,1
A267,1000000,0,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A268,400000,1,2,1,0,0,0,0,-2,-2,-2,103548,93902,0,0,0,0,2523,0,0,0,0,0,0
A269,1000000,1,0,1,0,0,0,0,0,0,0,449307,332839,333030,282866,278376,276699,12656,12710,9686,11564,10402,9247,0
A270,200000,0,2,0,1,0,0,0,0,-1,0,181769,186045,177133,78995,63289,66172,9240,5389,7004,65368,4620,4620,0
A272,1000000,0,2,1,0,1,2,0,0,3,2,214992,209575,214130,245371,240963,238510,0,8085,34881,25,7228,25,1
A273,400000,1,0,0,1,0,0,0,0,0,0,63671,65489,58180,83391,50143,18314,11555,11550,33264,23100,9240,0,0
A274,200000,0,2,1,0,0,0,0,0,0,2,112555,118214,115766,78110,79517,73892,11520,3837,4620,6930,0,7422,0
A276,200000,0,2,0,1,0,0,0,0,0,0,164095,166043,166151,164865,164017,164959,7743,7854,6699,6699,6699,5909,0
A277,100000,1,1,1,2,1,2,2,4,3,2,44061,42693,46960,45313,44590,2340,0,5313,0,0,0,6517,1
A278,400000,0,2,1,0,0,0,0,0,0,0,363569,366077,374934,375287,369796,365525,15708,15015,13860,14322,14322,13860,0
A279,400000,0,0,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A280,100000,0,0,1,0,0,0,3,2,2,0,39081,47648,46165,45512,42492,43343,9240,2,1504,0,1513,1508,0
A281,400000,0,2,0,2,-2,-2,-1,-1,-1,-1,43259,147905,249355,31434,255641,15888,153645,250226,31434,260744,9235,2583,0
A283,400000,0,0,1,1,-1,-1,-1,-1,-2,-2,3862,10189,1155,0,0,0,10189,1164,0,0,0,0,0
A284,300000,0,1,0,2,1,-2,-1,-1,-2,-2,0,0,2310,0,0,0,0,2310,0,0,0,0,0
A285,1000000,0,0,1,0,0,0,0,0,0,0,212906,214366,217898,222229,227475,228309,7715,7856,7900,8771,8030,6510,0
A287,1000000,1,0,0,1,0,0,0,0,2,0,338110,563853,485622,410244,353848,336918,234661,209660,115775,651,116507,125165,0
A288,500000,0,0,1,2,1,-2,-1,-1,-2,-1,-14,-14,2890,0,0,1568,0,2904,0,0,1568,973,0
A289,100000,0,0,0,1,2,2,2,3,2,2,27972,29838,32130,30940,30113,34694,3003,3465,0,0,5082,0,1
A290,200000,0,2,1,0,0,0,0,0,0,0,110903,93943,70134,51434,42663,49783,11550,4620,11550,15154,23100,31633,0
A291,1000000,0,2,0,1,-1,2,-1,0,-1,-1,1922,961,1922,961,1307,961,0,1922,0,1307,961,961,0
A292,200000,0,2,1,0,-1,-1,-2,-2,-2,-2,5419,0,0,0,0,0,0,0,0,0,0,0,1
A294,300000,1,1,0,2,-1,-1,-1,-1,-1,-1,672,672,0,1344,672,0,672,0,1344,672,0,1344,0
A295,100000,1,0,1,0,0,0,0,0,0,0,67048,65445,68820,69545,70035,66955,3481,12793,2379,3465,3465,3465,0
A297,200000,0,2,0,1,2,2,2,0,0,0,185973,188799,181963,177450,162437,-3604,7161,0,4620,6930,0,173257,1
A298,100000,0,2,1,0,0,0,0,0,0,0,41437,43423,44692,18496,11296,0,3363,2322,370,226,0,0,0
A300,1000000,0,2,1,0,-1,-1,-1,4,3,2,19238,0,1386,1386,693,347,0,1386,0,0,0,1585,1
A301,1000000,1,2,1,1,2,0,0,0,0,0,772450,779098,785751,799038,744208,629385,32352,27729,28556,27734,22072,25422,1
A302,100000,0,1,0,1,1,2,0,0,2,0,68646,65994,67378,70607,67519,60661,0,4620,5082,0,2541,2541,0
A304,100000,1,2,1,0,1,3,2,2,0,0,40492,39194,39677,38358,39697,42365,0,1802,0,2310,3696,2310,1
A305,1500000,1,2,0,2,0,0,0,0,0,0,195592,200557,205341,210081,216537,222749,11550,11550,11550,11550,11550,11550,0
A308,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,1508,0,0,0,0,1508,0,0,0
A309,300000,0,2,1,1,0,0,-1,0,0,-1,55694,24248,46567,16292,0,2587,4620,46567,1155,0,2587,4410,0
A310,100000,0,2,1,0,0,0,0,0,0,0,18221,20760,22185,22638,23100,0,3195,2310,453,462,2310,0,0
A311,1000000,0,2,0,2,-2,-2,-2,-2,-2,-2,5722,8016,0,0,0,0,8016,0,0,0,0,3962,0
A312,300000,0,0,0,1,2,2,2,0,0,0,248341,249635,192109,183479,185343,183442,18388,0,6930,6930,7161,6930,1
A313,500000,0,0,1,0,0,0,0,0,0,0,312002,281286,225398,216593,221275,214495,12936,9240,7438,7854,7512,7854,0
A314,500000,0,0,0,1,0,-1,-1,0,0,0,23832,13294,19836,17976,16140,17699,13370,19836,12275,11550,11550,13860,0
A315,1000000,1,0,1,0,-1,-1,-1,-1,0,-1,2005,3042,4059,73322,8875,5660,3049,4089,73329,2,6020,672,0
A316,1500000,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,2529,2077,1381,-5,0,2532,9,1388,0,1137,0
A317,1000000,1,2,0,2,-2,-2,-1,0,0,0,45137,53684,385128,497819,319637,50259,58875,385179,138732,1294,41398,464620,0
A318,1500000,0,0,1,1,0,0,0,0,0,0,596574,571221,455641,434382,487271,464559,58302,41605,30062,104063,46436,206611,0
A319,500000,1,0,1,0,-1,-1,-1,-1,-1,-1,17337,13615,6935,3962,6015,-2,13673,6969,3973,6031,0,878,0
A320,500000,1,2,0,1,2,-1,-1,-1,-2,-2,16863,7480,6133,5082,0,0,7480,6133,0,0,0,4541,1
A321,500000,0,2,1,0,-1,-1,-1,0,0,2,12365,647,10647,10864,14608,3745,647,10647,217,3745,0,74,0
A323,100000,0,2,0,1,0,0,0,-2,-2,-2,9529,12185,0,0,0,0,2945,0,0,0,0,0,0
A324,400000,0,0,1,0,0,0,-2,-2,-2,-2,85470,0,0,0,0,0,0,0,0,0,0,0,0
A325,200000,0,1,0,1,0,0,0,0,0,0,117593,112931,108655,28152,23012,23135,4641,2726,2310,2310,804,2310,0
A326,400000,1,2,1,1,1,2,2,0,0,0,301605,304638,266050,250196,258912,187946,11578,0,9240,11550,9240,4865,0
A327,400000,0,0,1,0,0,0,0,0,0,0,318863,325530,332806,328900,329884,327177,15246,16170,12243,13860,12705,12705,1
A328,200000,0,2,1,2,0,0,-2,-2,-2,-2,192077,-18480,0,0,0,0,0,18480,0,0,0,0,0
A329,1500000,0,0,1,1,-2,-2,-2,-1,0,-1,40416,2312,36456,67570,46419,179450,4620,11550,85985,0,186147,23458,1
A331,1000000,0,2,0,1,0,0,0,2,0,0,9356,11351,15315,14768,22456,24449,2479,4133,0,7912,2310,7912,0
A332,200000,1,2,1,0,1,2,0,0,0,0,114604,112141,113553,115246,113054,115361,0,4389,3079,0,2308,0,0
A333,300000,0,2,1,1,0,0,0,-2,-2,-2,9656,11781,0,0,0,0,2310,0,0,0,0,0,0
A336,1000000,1,0,0,2,-1,-1,-1,0,0,-2,44763,802,9695,8674,0,0,804,10162,42,0,0,0,0
A337,100000,0,1,0,1,0,0,0,0,0,0,90621,87172,84590,80277,76759,74407,3738,4620,3465,3465,4620,2883,1
A338,200000,1,0,1,1,1,2,2,2,2,2,48519,47087,51354,49841,53659,52455,0,5775,0,4620,0,2310,1
A339,200000,1,2,1,0,0,0,0,2,0,0,111194,168394,83398,67877,67812,67196,8547,12465,14,2317,3347,2361,0
A340,100000,1,1,1,0,1,2,2,2,2,2,18078,20201,19496,21319,20718,20372,2772,0,2079,0,4620,0,0
A341,1500000,1,0,0,2,-1,-1,-1,-1,-1,-2,97346,3500,3437,42352,-263,-263,3516,3453,42564,0,0,52368,1
A342,200000,1,2,1,1,0,-1,-1,-1,-1,-1,34407,15593,13361,12118,8686,26359,15593,13361,12118,8686,26359,17175,0
A344,200000,0,2,1,0,0,0,0,0,0,0,106482,58605,60825,57170,58371,62017,3331,3241,2310,2123,4620,2310,0
A347,200000,0,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,17787,1
A348,1000000,0,2,0,1,2,2,-2,-2,-2,-2,5775,0,0,0,0,0,0,0,0,0,0,0,1
A350,200000,1,1,1,1,2,0,0,0,2,2,131846,134807,136272,144828,148182,145449,6468,5082,10857,6006,0,10164,0
A351,1500000,1,0,1,1,1,-2,-2,-2,-2,-2,-2072,-2072,-2072,-2072,-2072,-2072,0,0,0,0,0,0,0
A352,100000,1,2,0,1,1,3,2,2,2,2,53525,52028,50504,53814,52629,56156,0,0,4158,0,4412,1802,1
A353,100000,0,2,1,0,0,0,0,0,0,0,21137,21266,23218,22754,18974,18605,2737,2379,2310,2310,4620,4620,0
A354,1000000,0,0,1,1,-2,-2,-2,-1,-1,-1,0,0,0,347,347,4456,0,0,347,347,4456,316167,0
A355,300000,1,0,0,1,0,0,2,2,2,2,88286,98415,103042,105281,107403,108990,11550,6930,4620,4158,3696,4620,0
A356,500000,1,1,0,1,0,0,0,0,0,0,195364,176364,117293,117852,60018,23493,5877,3310,7447,1790,11550,4620,0
A357,1000000,0,2,0,2,0,0,0,0,0,0,838971,862603,839322,670757,668976,665871,35814,32340,28875,27720,25410,32340,0
A358,300000,1,2,1,0,0,0,0,0,2,0,95398,98055,102490,112386,110614,112844,4620,5775,11319,0,4073,4620,0
A359,200000,0,1,0,0,0,0,0,2,0,0,86974,88930,93888,91779,82368,62402,4052,6699,0,2922,1922,1155,1
A360,400000,0,2,0,0,0,0,0,0,0,2,247669,212261,193982,177505,180395,156057,9240,9240,18480,13860,0,5775,1
A361,300000,1,2,1,1,0,0,0,0,0,2,304396,134578,126355,126662,124031,112569,6930,4491,11550,8529,0,4620,0
A362,400000,0,2,0,1,0,0,0,0,0,2,321487,326636,317209,318817,332834,315555,13911,11601,11781,24255,0,23100,0
A363,1000000,0,0,0,1,-1,-1,-1,-1,-1,2,4595,10547,12310,13222,3507,3086,10547,12550,13222,3086,0,7316,0
A365,1000000,1,2,0,1,0,0,0,0,0,0,959244,950851,897119,900907,919909,946211,38924,35856,32340,33495,41596,29413,1
A366,400000,1,2,0,0,-1,-1,-1,2,-1,-1,13876,16937,18441,7570,6847,11067,16955,18441,0,6847,11088,5435,1
A367,1500000,0,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A369,300000,0,2,0,2,-1,-1,-1,-1,-1,-1,730,730,730,730,730,730,730,730,730,730,730,730,1
A370,300000,0,2,1,1,-1,0,0,0,0,0,111518,110464,107651,108896,37223,36556,5269,2816,2689,1284,1374,1109,0
A371,100000,1,1,1,1,-1,3,2,0,0,0,20601,19945,19127,26565,20790,0,0,0,9240,16170,0,0,0
A372,100000,1,2,1,1,0,0,0,0,0,0,83446,82093,79369,74960,70762,70751,5775,5117,2670,2772,6930,6930,1
A373,400000,0,2,0,1,0,0,0,0,0,0,105911,108360,110714,112569,115022,117376,4851,4851,4389,4620,4620,4851,0
A374,1000000,0,2,1,1,0,0,0,0,0,0,185202,191178,193199,197001,201132,205193,8942,7244,6962,7214,7318,11215,0
A378,1000000,0,2,1,1,0,0,0,0,0,0,296017,271917,120030,106738,80970,28958,9360,3927,3465,4620,1155,4620,0
A380,100000,0,0,1,0,2,2,4,4,4,4,85,85,85,85,85,85,0,0,0,0,0,0,0
A381,1000000,0,0,1,0,-1,-1,-1,0,-1,-1,4079,10395,33950,24687,4546,2938,10474,33950,0,4946,2938,55620,0
A382,100000,0,1,1,0,-1,-1,-1,0,0,-1,40268,2691,44641,44608,42573,924,2691,44641,892,852,924,11839,0
A383,1000000,0,2,1,1,0,0,0,0,-1,-1,6902,9201,7893,7547,430,2772,2823,2310,2772,430,2772,0,0
A384,400000,1,1,0,2,0,0,0,0,0,0,93419,94564,78748,80605,85075,87149,11550,4620,4620,6930,4620,4620,0
A385,300000,0,2,0,1,1,2,0,0,2,2,24135,23433,33532,44805,21478,32608,0,11550,11550,0,11550,0,1
A386,500000,0,2,0,1,-1,-1,-1,-1,-1,-2,901,73084,1779,4869,0,0,73084,1779,4893,0,0,0,1
A387,500000,0,0,0,1,-2,-2,-2,-2,-2,-2,15107,39935,6951,46918,36135,13158,39965,6951,60654,36135,13158,28064,0
A388,1000000,1,0,1,0,-1,-1,-1,-1,-1,-1,11880,4833,4306,2238,5775,0,14227,4320,2238,5775,0,0,0
A389,1500000,1,0,0,1,-1,-1,-1,-1,-1,-1,4530,2744,-347,347,15720,0,2744,0,693,15720,0,0,0
A390,100000,1,2,1,0,0,0,0,0,-1,-1,42647,38575,45447,44486,22051,27838,3488,8951,1753,23100,44181,4495,0
A391,1000000,1,1,0,1,3,2,0,0,0,0,347923,337865,345227,348563,355458,363418,0,16401,12705,13860,13860,11781,0
A392,100000,1,2,1,1,1,2,0,0,0,0,15096,14518,17722,19381,21023,22629,0,3465,2310,2310,2310,2310,1
A394,400000,0,2,0,0,0,0,-1,-1,-2,-2,267466,285107,12128,0,0,0,23100,12128,0,0,0,0,0
A395,1000000,0,0,1,1,0,0,0,0,-1,-1,192049,215791,194310,66258,7286,31423,32428,11592,23100,7286,31423,21227,0
A396,300000,1,0,1,1,-1,-1,2,-1,-1,2,3812,1666,973,6362,714,367,1666,0,6544,2310,0,4620,0
A397,1000000,0,2,0,1,0,0,0,0,0,0,375444,359970,223689,206105,185867,170707,14091,9822,11550,6422,11275,6930,0
A399,100000,0,2,0,2,1,2,0,0,0,0,26339,25244,27581,28277,28977,29649,0,2772,1155,1155,1155,1155,1
A400,200000,0,2,0,0,1,-2,-2,-2,-1,-1,0,0,0,0,30882,0,0,0,0,30882,0,0,0
A401,200000,1,1,1,0,0,0,0,0,-1,-1,15415,11675,5405,4597,3181,2495,2439,2310,92,3181,2495,882,1
A402,1000000,0,0,0,2,-1,-1,-1,0,0,-1,61342,3631,383989,389468,395052,1386,3631,384003,7789,9282,1386,1386,0
A403,400000,1,2,1,0,0,0,0,0,0,0,262446,260723,213945,219210,213322,217886,13507,7884,8944,8004,8378,11550,0
A405,500000,0,1,1,0,1,-1,-1,-1,-2,-1,0,81543,2310,0,0,2876,81543,2310,0,0,2876,0,0
A406,200000,0,2,0,1,0,0,0,0,0,2,98764,104072,106500,111635,123698,121176,6930,4158,6930,13860,6699,4620,0
A409,100000,0,1,0,2,-1,-1,-1,0,-1,-1,20480,13592,25747,17969,18693,3615,13592,25747,0,18693,3615,6052,0
A410,1000000,0,0,1,1,-1,-1,-1,-1,-1,-1,5087,16567,10869,4687,96052,60023,16706,10910,4701,96521,60309,85969,0
A411,1500000,0,2,0,1,-1,-1,-1,-1,-1,-1,16921,820,820,2781,5493,14655,820,820,2781,5493,14655,34394,0
A412,100000,1,2,1,0,0,0,0,0,0,0,17570,16239,19529,21839,13361,0,4620,4620,2310,0,0,0,1
A413,400000,0,0,1,0,0,0,0,0,0,0,12194,18219,23368,21044,15015,13569,9240,9240,5775,545,3927,171,0
A414,400000,0,2,1,2,-2,-2,-2,-2,-2,-2,7,7,7,7,30799,0,30799,30799,30799,61592,0,27519,0
A415,400000,1,0,1,1,1,2,2,2,0,0,204643,198198,210769,204202,207043,218611,0,17094,0,7623,16170,0,1
A417,500000,0,2,0,1,0,0,0,0,0,0,425373,436955,440214,442896,395631,350081,18519,18480,18480,20790,16170,13860,0
A418,400000,1,2,1,1,0,0,0,0,0,0,290552,297454,300559,299803,280917,285484,15015,11550,11550,11550,13860,11550,0
A419,1000000,0,1,0,1,0,0,0,0,0,0,115244,118159,111917,113070,115424,84770,6526,6840,3696,3647,3909,2467,0
A420,200000,1,1,0,2,2,0,0,-1,0,0,128247,122271,127332,78482,43490,44403,6930,9240,122622,2929,1635,1534,0
A421,1000000,1,0,0,2,-1,-1,-1,-1,0,0,5015,2456,211370,231289,195826,177757,2467,211778,104149,5135,4830,22846,0
A422,1000000,0,2,1,0,0,0,0,0,0,-2,943792,966941,984836,195731,149258,7087,41580,43176,11612,6930,7087,404379,0
A423,300000,1,0,1,1,1,2,-1,-1,-1,0,6773,5482,5482,3407,7166,7279,0,5482,3407,9240,6930,5482,0
A424,200000,1,2,1,1,0,0,0,0,0,0,62356,66202,133525,63668,65197,66683,4620,69300,2310,2310,2310,3465,0
A426,200000,1,2,1,0,0,0,0,0,0,0,110319,60845,38189,36456,41076,21830,3391,4620,0,4620,0,0,0
A427,500000,1,2,1,0,0,0,0,0,0,0,429912,388537,224585,466930,237570,92388,13696,7558,10076,11642,7380,243,0
A428,1000000,0,0,0,2,0,-1,0,0,0,0,97237,24472,72839,107050,130679,150769,24486,69300,46200,34650,23100,23100,0
A429,100000,1,2,1,2,0,0,2,0,0,0,14116,24206,23486,24705,26253,28113,10395,0,2310,2310,2310,2310,0
A431,1000000,1,1,1,1,-2,-2,-2,-2,-2,-2,-102,-102,20594,-81,16235,-268,0,20695,0,16316,0,53684,0
A432,1000000,0,2,0,1,-1,-1,-1,0,-1,2,8249,5308,6080,2088,12841,6348,5334,6091,5,12860,18,6306,1
A433,400000,0,1,0,2,-1,-1,-1,-1,-1,-1,9573,4657,7817,3347,12802,16895,4657,7852,3347,12913,16895,3647,0
A434,1000000,0,0,1,1,-1,2,2,-2,-1,-1,4253,1765,-30,-30,1587,-102,5,0,0,1617,0,0,0
A436,500000,1,0,0,2,-1,-1,-1,-1,-1,-1,901,901,901,901,13920,17117,901,901,901,13920,17117,901,1
A437,1000000,0,2,0,1,1,-2,-2,-2,-2,-2,-23,-23,-23,-23,-23,-23,0,0,0,0,0,0,0
A438,200000,1,2,1,2,0,0,0,-2,-2,-2,8591,10266,0,0,0,0,2310,0,0,0,0,0,0
A439,1000000,0,1,0,2,0,0,0,-1,-1,0,390399,385585,353643,8787,358588,341887,17556,17374,8787,371672,12007,13860,0
A440,500000,0,0,0,1,-1,-1,-1,-1,0,0,9210,3768,50122,29238,26216,20804,3768,50122,29238,1314,6930,57750,0
A441,1000000,1,0,0,2,-2,-2,-2,-2,-2,-2,14844,-9,1885,69360,113546,3001,0,1903,71943,59284,6029,4234,0
A442,1000000,0,2,1,0,0,0,0,0,0,0,37011,39406,41053,41873,42818,44407,3696,3003,1502,1617,2310,1733,0
A443,300000,1,0,1,1,0,0,2,2,2,2,91864,102409,100069,111425,113640,111464,12816,0,13054,4334,0,4620,0
A445,1500000,0,0,0,1,1,-1,-1,-2,-1,-1,1631,2559,878,-624,5325,6313,2869,878,51,5948,6951,13920,0
A446,300000,0,0,1,1,-1,-1,-1,-1,-1,-1,1155,5736,578,3647,515,973,5736,582,3647,515,973,19007,0
A447,200000,0,1,1,1,0,0,0,-1,-1,-1,11906,12451,14498,3054,1155,404,2596,2333,3054,1155,404,3075,0
A449,400000,0,0,1,0,-1,-1,-1,-1,-1,-1,3583,6840,9644,3943,10377,14204,6907,9644,3943,10377,14204,80092,1
A450,400000,0,0,1,1,0,0,0,0,0,-1,335121,351533,344913,299764,314354,70021,25410,13860,92400,97020,80573,464950,0
A453,200000,0,0,1,0,0,0,2,0,0,0,90210,102601,100270,102522,105502,108011,13860,0,4620,4620,4620,4620,0
A454,200000,1,2,0,1,0,0,0,0,0,0,183730,176082,114680,116043,108602,109898,5449,4031,3985,3936,3996,3874,0
A455,200000,1,2,0,1,0,0,-1,0,-1,-1,5826,0,5826,2913,2913,3299,0,5826,0,2913,3299,2913,0
A456,100000,0,2,0,2,2,0,0,0,0,0,40178,41855,44844,45516,45191,47103,3038,5546,2079,1638,3576,0,0
A458,200000,1,0,1,0,1,2,2,2,2,2,33488,32282,59439,60319,61326,59991,0,27720,2541,2310,0,5775,0
A459,1000000,1,2,0,2,1,2,2,2,2,2,436345,449270,456738,443843,471039,463303,23333,18480,0,34650,0,16292,1
A461,1000000,1,2,1,1,0,0,2,0,0,0,89284,105523,103146,112127,121222,130529,18480,0,11481,11335,11402,11605,1
A462,200000,0,1,0,1,0,0,0,0,0,0,145957,143703,143199,70679,71134,70880,11599,23183,6930,4620,4620,4620,0
A463,200000,0,2,1,1,0,0,2,0,0,0,29325,35696,31000,35137,33252,37286,6930,0,4620,2310,4620,2310,0
A464,500000,1,2,0,1,0,0,0,0,0,0,461235,471628,467500,398646,396846,394918,21483,18136,14784,15015,15100,14322,0
A465,100000,0,1,1,0,-1,-1,0,-1,0,-1,-1973,67898,63271,5521,1802,56156,77163,2310,5521,0,112312,360,0
A466,1000000,0,0,1,1,-1,-1,-1,-1,-1,-1,75047,98057,69397,66960,30270,136761,98295,69494,67066,30307,136921,2867,0
A467,1000000,0,2,0,1,-1,-1,-1,-1,-1,-1,11187,6796,2435,3945,6962,7015,6796,2442,3945,6962,7015,11490,0
A468,500000,1,0,0,2,-1,-1,-1,-1,-1,-1,2345,2153,3356,1897,2594,2028,2158,3375,1901,2601,2033,2139,0
A469,400000,1,0,1,1,0,0,0,0,0,0,338960,344259,342476,245123,244747,181305,16232,13860,7438,8316,6168,6048,0
A470,300000,0,1,0,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A471,1000000,0,2,0,1,0,0,0,0,0,0,292289,207930,210651,198981,193446,181462,10395,9254,6930,6930,6930,13860,0
A472,400000,1,0,1,1,1,-2,-1,0,0,0,-9,-1571,4213,3483,693,-476,0,6930,0,0,0,4620,1
A473,100000,1,0,0,0,-1,-1,2,-1,-1,-1,23957,27477,25937,5717,12338,14449,5930,0,5717,12338,3465,0,1
A474,500000,0,2,1,1,0,0,0,0,0,0,427512,421727,412575,420138,421446,427928,16221,15017,15015,15024,16188,18501,0
A475,1500000,0,0,1,1,0,0,0,0,0,0,140707,131042,128801,133774,125091,99579,16170,11550,11559,11550,11550,11622,0
A476,100000,0,2,0,0,0,0,0,0,0,0,38194,39762,40940,40266,41307,40873,4625,3587,2315,4625,2310,1252,0
A477,100000,1,2,1,0,0,0,0,0,0,0,41518,41199,43416,42162,40631,40379,3045,2952,1467,1853,809,0,0
A478,200000,1,2,1,1,0,0,0,0,0,0,33802,29848,32241,38584,39390,40173,2814,2897,6930,1425,1435,1485,1
A479,1000000,0,1,1,0,0,0,0,0,-2,-2,331642,341222,345359,-10150,-10150,-10150,18367,15916,0,0,0,0,0
A480,1500000,0,0,1,1,-1,-1,-1,-1,-1,-1,25260,9422,9108,7711,2827,71661,9427,9894,7711,2827,71661,2513,0
A481,1500000,0,2,1,0,0,0,0,0,0,-1,514449,442947,450501,452989,464978,200284,11575,12051,11550,12335,218900,11610,0
A482,500000,1,0,1,0,-1,-1,-1,0,0,-1,1455,1906,4366,2911,1455,1455,1906,4366,0,0,1455,2379,0
A483,100000,0,0,1,0,2,2,2,0,0,0,45800,47838,48672,49480,53282,54708,3465,2310,2310,4620,2310,2065,1
A485,200000,1,0,0,0,0,0,0,0,0,0,111596,114784,94010,38695,39485,30471,5313,3234,774,790,9240,462,1
A486,300000,1,2,1,0,0,0,0,0,0,0,230233,231418,229050,185341,185008,183631,11204,8639,6463,6618,6976,5491,0
A487,200000,0,1,0,1,2,2,2,0,0,2,103860,111259,89360,94789,100709,98736,9240,0,6930,7457,0,9240,1
A488,400000,0,2,1,0,-1,-1,-1,0,0,0,901,901,84682,53477,63239,76470,1802,84682,11550,11550,16170,11550,0
A489,200000,0,0,1,0,-1,-1,-1,-1,-1,-1,363,363,363,363,709,1171,363,363,363,709,1171,825,0
A491,200000,1,0,1,0,0,0,0,0,0,0,72003,47154,31735,14613,3354,3724,4632,2786,2310,1386,1155,2310,0
A492,200000,1,0,0,2,-1,-1,-1,-1,-1,-1,3403,3403,57219,7775,3403,102365,3403,57219,7775,3403,102365,9240,1
A495,300000,0,2,1,0,0,0,0,0,0,-1,26094,28182,27168,15618,16607,2511,3234,2310,0,2310,2511,1850,0
A496,300000,0,2,1,0,2,2,2,0,0,0,227533,233428,227542,228572,112155,114449,11550,0,9009,4160,4158,4620,0
A497,300000,0,1,0,2,1,-1,0,-1,-1,-1,0,16724,17792,3581,27902,82975,16724,2310,3599,27902,82975,0,0
A498,200000,0,0,1,0,0,0,0,0,0,0,115558,52335,45299,41120,41760,41896,3756,3652,2310,2079,1617,2310,0
A499,1000000,1,2,0,1,-1,-1,-1,0,0,0,5100,13056,79351,51377,19570,1155,13086,80850,20506,1155,0,49104,0
A501,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,18974,4964,7080,1733,0,0,4969,7080,1733,0,0,871,1
A503,1500000,0,1,0,1,0,0,0,0,0,0,125682,133751,143021,152144,161220,169429,11550,11550,11550,11550,11550,11550,0
A504,1000000,0,2,1,1,0,0,0,0,0,0,305498,306433,314065,322929,331813,340536,11550,11550,11550,11550,11550,11550,0
A505,200000,0,0,1,0,-1,0,0,0,-2,-2,12266,78783,79778,0,0,0,66990,2310,0,0,0,0,1
A506,1000000,1,0,0,2,-1,-1,-1,-1,-1,-1,730,730,730,13333,730,730,730,730,13333,730,730,11952,0
A507,400000,0,0,1,0,-1,0,0,-2,-2,-2,70651,69619,0,0,0,0,13860,0,0,0,0,0,0
A508,500000,1,1,1,0,-1,-1,-1,-1,-1,-1,19300,19300,19300,19300,19300,19300,19300,19300,19300,19300,19300,19138,0
A509,200000,0,2,0,1,0,0,0,0,0,0,102818,98323,88198,71160,65262,66489,6930,6930,6930,4620,4620,11550,0
A510,500000,0,0,1,1,-1,2,2,-1,-1,-1,2241,5251,3010,12439,4190,0,3010,7,12444,4190,0,0,0
A511,200000,0,2,1,0,2,2,2,2,0,0,110326,104098,105669,99614,97812,99376,0,7854,0,3530,7018,0,1
A512,200000,1,2,1,0,0,0,0,0,0,0,45828,46734,46528,46015,45558,47209,3068,3038,1624,1670,2426,1543,0
A513,1500000,1,0,1,0,-2,-2,-1,0,0,0,61053,54306,644388,634924,230118,239972,2885,644601,24851,11550,11735,5810,0
A514,200000,0,0,1,0,2,2,2,2,2,2,100859,98595,105343,102954,109614,107498,0,8381,0,8316,0,9240,1
A515,200000,0,2,0,1,0,0,0,0,0,-1,13899,20323,8801,6445,0,10425,6930,3465,0,0,10425,0,0
A517,400000,1,2,1,0,-1,-1,-1,-1,-2,-2,1125,1125,4643,0,0,0,1125,4643,0,0,0,691,0
A519,1500000,0,0,1,1,1,-2,-1,-1,-2,-2,-102,23615,462,0,0,0,23717,462,0,0,0,0,0
A520,1000000,1,0,0,1,-1,-1,-1,-1,-1,-1,2303,2927,9090,5629,6461,591,2934,9115,5646,6480,596,2,0
A521,1500000,0,2,0,1,0,0,0,0,0,0,886978,877989,900193,790477,796506,802004,34650,46200,46200,27720,27720,30030,0
A522,500000,1,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,9247,0
A523,400000,1,2,0,1,0,-1,0,0,0,0,80067,12264,118487,131069,137341,132899,12322,115514,21853,21855,5791,23116,0
A524,200000,1,0,1,1,0,0,0,0,0,0,39487,41069,44525,43495,36759,17466,4620,6930,2310,2310,2310,4886,0
A525,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,1019,1508,1155,1386,0,1019,1508,1155,1386,1735,0
A526,200000,1,2,0,1,0,0,0,0,0,0,125391,114440,106431,92208,90972,91936,4916,3714,3213,3257,3650,3576,0
A527,400000,1,0,1,0,0,-1,-1,0,-1,-1,7471,9988,12652,10372,3465,-118233,10025,12684,4650,3488,42,207664,0
